LAT,LONG,OBJECTID,PROVINCE,DISTRICT,SECTOR,CELL,VILLAGE,NAME,TYPE,SOURCE,CAPTURE
-2.169805555,29.391055555,991,WEST,KARONGI,RWANKUBA,MUNINI,KINABA,E.P RUSHABABARA,Primary,Ministry of education,2015
-2.187583333,29.393388889,992,WEST,KARONGI,RWANKUBA,MUNINI,GAKANGAGA,E.P MUNINI,Primary,Ministry of education,2015
-2.210138889,29.420333333,993,WEST,KARONGI,RWANKUBA,RUBUMBA,GISHWATI,E.P RUGARAGARA,Primary,Ministry of education,2015
-2.261111111,29.466583333,994,WEST,KARONGI,MUTUNTU,MURENGEZO,NGUDUSI,E.P NGUNDUSI,Primary,Ministry of education,2015
-2.188333334,29.443888889,995,WEST,KARONGI,MUTUNTU,BYOGO,MUSANGO,E.P RUCURA,Primary,Ministry of education,2015
-2.272583333,29.403555556,996,WEST,KARONGI,MUTUNTU,KANYEGE,RUGOGWE,E.P GIHUNGA,Primary,Ministry of education,2015
-2.050694444,29.363972222,997,WEST,KARONGI,BWISHYURA,BURUGA,NYAMAREBE,E.P NYAMAREBE,Primary,Ministry of education,2015
-2.054194445,29.40725,998,WEST,KARONGI,RUBENGERA,KIBIRIZI,NDEGWA,RUBENGERA II,Primary,Ministry of education,2015
-2.043361111,29.412222222,999,WEST,KARONGI,RUBENGERA,GISANZE,NYAMAGANA,RUBENGERA I,Primary,Ministry of education,2015
-2.036388888,29.386527778,1000,WEST,KARONGI,RUBENGERA,MATABA,NYAGISOZI,MATABA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.069,29.402194444,1001,WEST,KARONGI,RUBENGERA,RURAGWE,RUTABO,RUTABO PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.061583334,29.413888889,1002,WEST,KARONGI,RUBENGERA,GACACA,GASHARU,GACACA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.079916667,29.444472222,1003,WEST,KARONGI,RUBENGERA,GITWA,KIBANDE,KANYAMULINDA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.07825,29.416166667,1004,WEST,KARONGI,RUBENGERA,RURANGWE,NYAGATOVU,E.P NYAGATOVU,Primary,Ministry of education,2015
-2.052,29.444444444,1005,WEST,KARONGI,RUBENGERA,NYARUGENGE,KABAZI,E.P RWIMPIRI,Primary,Ministry of education,2015
-2.189222222,29.549805556,1006,WEST,KARONGI,MURAMBI,NKOTO,MATABA,E.P RUSENGE,Primary,Ministry of education,2015
-2.172055555,29.534166666,1007,WEST,KARONGI,MURAMBI,MUHORORO,NYABIKANGA,E.P NKOTO,Primary,Ministry of education,2015
-2.15475,29.532194444,1008,WEST,KARONGI,MURAMBI,MUHORORO,BIRAMBO,E.P NYAKABUYE,Primary,Ministry of education,2015
-2.156666667,29.579666667,1009,WEST,KARONGI,MURAMBI,MUBUGA,CYAMATARE,E.P CYAMATARE,Primary,Ministry of education,2015
-2.179083333,29.585361111,1010,WEST,KARONGI,MURAMBI,MURAMBI,SHYEMBE,E.P KAVUMU,Primary,Ministry of education,2015
-2.165055556,29.598527778,1011,WEST,KARONGI,MURAMBI,MURAMBI,SHYEMBE,E.P NYAMUGALI,Primary,Ministry of education,2015
-2.17225,29.570305556,1012,WEST,KARONGI,MURAMBI,NYARUNYINYA,KARAMBO,E.P MURAMBI,Primary,Ministry of education,2015
-2.259916667,29.372222223,1013,WEST,KARONGI,TWUMBA,GAKUTA,NYAMIRYANGO,RYAMUHIRE,Primary,Ministry of education,2015
-2.222916666,29.357888889,1014,WEST,KARONGI,TWUMBA,BIHUMBE,RUSHISHI,RUTYAZO,Primary,Ministry of education,2015
-2.204666667,29.411611112,1015,WEST,KARONGI,TWUMBA,RUTABI,RUTABI,RUTABI,Primary,Ministry of education,2015
-2.259055555,29.377194444,1016,WEST,KARONGI,TWUMBA,GAKUTA,NYAMIRYANGO,E.P NYAMIRYANGO,Primary,Ministry of education,2015
-2.251083333,29.327027778,1017,WEST,KARONGI,TWUMBA,GISOVU,NYAKABINGO,E.P NYAKABINGO,Primary,Ministry of education,2015
-2.238,29.332805556,1018,WEST,KARONGI,TWUMBA,GITABURA,NYARUYAGA,NYARUYAGA,Primary,Ministry of education,2015
-2.237527778,29.385138889,1019,WEST,KARONGI,TWUMBA,MUREHE,MUREHE,TEMA,Primary,Ministry of education,2015
-2.118694445,29.265888889,1020,WEST,KARONGI,GISHYITA,MUNANIRA,BUTARE,E.P HANIKA,Primary,Ministry of education,2015
-2.191361111,29.315055555,1021,WEST,KARONGI,GISHYITA,NGOMA,MURAMBI,E.P GITWE,Primary,Ministry of education,2015
-2.138611111,29.407444444,1022,WEST,KARONGI,GITESI,KIRAMBO,NZABUHARA,E.P GASHUBI,Primary,Ministry of education,2015
-2.124333334,29.433805555,1023,WEST,KARONGI,GITESI,RUHINGA,MURAMBA,E.P MURAMBA,Primary,Ministry of education,2015
-2.115722222,29.389666666,1024,WEST,KARONGI,GITESI,KANUNGA,GITICYUMA,E.P KANUNGA,Primary,Ministry of education,2015
-2.102527778,29.435444444,1025,WEST,KARONGI,GITESI,GITEGA,MUVUNGU,E.P MUVUNGU,Primary,Ministry of education,2015
-2.117222222,29.403888889,1026,WEST,KARONGI,GITESI,MUNANIRA,NYARUCYAMO,E.P GITESI,Primary,Ministry of education,2015
-2.150083333,29.435083334,1027,WEST,KARONGI,GITESI,GASHARU,KINYAMI,E.P KINYAMI,Primary,Ministry of education,2015
-2.165416667,29.460111111,1028,WEST,KARONGI,GITESI,RWARIRO,RUSEKERA,E.P RURUMBU,Primary,Ministry of education,2015
-2.104583334,29.445361111,1029,WEST,KARONGI,GITESI,GITEGA,BUGOBERI,E.P GITEGA,Primary,Ministry of education,2015
-2.192416667,29.497861111,1030,WEST,KARONGI,RUGANDA,KINYOVU,KANYEGANYEGE,E.P KINYOVU,Primary,Ministry of education,2015
-2.166083334,29.505805555,1031,WEST,KARONGI,RUGANDA,KINYOVU,NYABISIGA,NYABISIGA,Primary,Ministry of education,2015
-2.211333333,29.506111111,1032,WEST,KARONGI,RUGANDA,KABINGO,KABINGO,E.P KABINGO,Primary,Ministry of education,2015
-2.217055555,29.516305556,1033,WEST,KARONGI,RUGANDA,KIVUMU,BIRAMBO,E.P RUGANDA,Primary,Ministry of education,2015
-2.209694444,29.441861111,1034,WEST,KARONGI,RUGANDA,NYAMUGWAGWA,NYAMUGWAGWA,E.P NYAMUGWAGWA,Primary,Ministry of education,2015
-2.219194444,29.488944444,1035,WEST,KARONGI,RUGANDA,RUBONA,GAHUNDUGURU,E.P RWAMURAHIRA,Primary,Ministry of education,2015
-2.245361111,29.474277777,1036,WEST,KARONGI,RUGANDA,BIGUHU,NGANGI,E.P BIGUHU A,Primary,Ministry of education,2015
-2.230694445,29.480805556,1037,WEST,KARONGI,RUGANDA,RUBONA,MARYOHE,E.P BIHUGU,Primary,Ministry of education,2015
-2.179194444,29.482666666,1038,WEST,KARONGI,RUGANDA,RUGOBAGOBA,NYAGASAMBU,E.P RUGOBAGOBA,Primary,Ministry of education,2015
-2.091194444,29.519083333,1039,WEST,KARONGI,RUGABANO,GITOVU,NYABAGOYI,E.P BISUSA,Primary,Ministry of education,2015
-2.070111112,29.468888889,1040,WEST,KARONGI,RUGABANO,MUCYIMBA,KIGARAMA,E.P BIZU,Primary,Ministry of education,2015
-2.123777777,29.488472222,1041,WEST,KARONGI,RUGABANO,TYAZO,CYIRABO,CYIRAMBO PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.141555555,29.4845,1042,WEST,KARONGI,RUGABANO,RWUNGO,GASHARU,E.P GASHARU,Primary,Ministry of education,2015
-2.077666666,29.496888889,1043,WEST,KARONGI,RUGABANO,MUCYIMBA,KAGOMBYI,E.P KAGOMBYI,Primary,Ministry of education,2015
-2.111638889,29.468,1044,WEST,KARONGI,RUGABANO,GITEGA,RWESERO,E.P KARAMBO,Primary,Ministry of education,2015
-2.097388889,29.487472222,1045,WEST,KARONGI,RUGABANO,GISIZA,RUGABANO,E.P KAREHE,Primary,Ministry of education,2015
-2.091388889,29.457305555,1046,WEST,KARONGI,RUGABANO,KABUGA,KIGARAMA,E.P MBOGO,Primary,Ministry of education,2015
-2.086694444,29.444777778,1047,WEST,KARONGI,RUGABANO,KABUGA,NYAGASOZI,E.P NYAGASOZI,Primary,Ministry of education,2015
-2.085972222,29.550527777,1048,WEST,KARONGI,MURUNDI,BUKIRO,BUKIRO,E.P GITANGA,Primary,Ministry of education,2015
-2.11275,29.583444445,1049,WEST,KARONGI,MURUNDI,KAREBA,KARUGANDA,E.P KARUGANDA,Primary,Ministry of education,2015
-2.120083333,29.590166667,1050,WEST,KARONGI,MURUNDI,KABAYA,MUJYOJYO,MUJYOJYO PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.088472222,29.59825,1051,WEST,KARONGI,MURUNDI,KAMINA,NYAKARAMBI,E.P MUREHE,Primary,Ministry of education,2015
-2.143194444,29.547388889,1052,WEST,KARONGI,MURUNDI,NZARATSI,NYAMABUYE,E.P NYAMABUYE,Primary,Ministry of education,2015
-2.169083333,29.2855,1053,WEST,KARONGI,GISHYITA,KIGARAMA,KIGARAMA,L'ESPERENCE,Pre-Primary,Ministry of education,2015
-2.112027778,29.421138889,1054,WEST,KARONGI,GITESI,KIRAMBO,KIRAMBO,GITESI EARY CHILHOOD DEVELOPMENT CENTER,Pre-Primary,Ministry of education,2015
-2.215138889,29.426944445,1055,WEST,KARONGI,MUTUNTU,BYOGO,GITITI,E.P GITITI,Primary,Ministry of education,2015
-2.249888888,29.403583333,1056,WEST,KARONGI,MUTUNTU,RWUFI,RASANIRO,E.P NYARUKERI,Primary,Ministry of education,2015
-2.23825,29.417888889,1057,WEST,KARONGI,MUTUNTU,GASHARU,MUKUNGU,MUKUNGU CATHOLIQUE,Primary,Ministry of education,2015
-2.093222222,29.3865,1058,WEST,KARONGI,BWISHYURA,GITARAMA,GOMBA,E.P NEMBA,Primary,Ministry of education,2015
-2.066,29.345111111,1059,WEST,KARONGI,BWISHYURA,KIBUYE,GATWARO,E.P LA LUMIERE DE KIBUYE,Primary,Ministry of education,2015
-2.068361111,29.348333333,1060,WEST,KARONGI,BWISHYURA,KIBUYE,GATWARO,E.P GATWARO,Primary,Ministry of education,2015
-2.089472222,29.365027778,1061,WEST,KARONGI,BWISHYURA,NYARUSAZI,BWISHYURA,E.P KARONGI A,Primary,Ministry of education,2015
-2.096083334,29.376194444,1062,WEST,KARONGI,BWISHYURA,GITARAMA,KIVOMO,E.P GITARAMA,Primary,Ministry of education,2015
-2.09925,29.343527778,1063,WEST,KARONGI,BWISHYURA,GASURA,GATOKI,E.P GATOKI,Primary,Ministry of education,2015
-2.076583333,29.331722222,1064,WEST,KARONGI,BWISHYURA,GASURA,GAFURUGUTO,E.P GASURA,Primary,Ministry of education,2015
-2.042805556,29.413888889,1065,WEST,KARONGI,RUBENGERA,GISANZE,KIBANDE,ETOILE RUBENGERA,Primary,Ministry of education,2015
-2.145666666,29.519333334,1066,WEST,KARONGI,GASHARI,BIRAMBO,BIRAMBO,E.P BIRAMBO,Primary,Ministry of education,2015
-2.150916667,29.509972222,1067,WEST,KARONGI,GASHARI,BIRAMBO,KABIRIZI,E.P KABIRIZI,Primary,Ministry of education,2015
-2.183944445,29.515111111,1068,WEST,KARONGI,GASHARI,TONGATI,NYAGISOZI,E.P WAGISHIMBIRI,Primary,Ministry of education,2015
-2.189055555,29.467972222,1069,WEST,KARONGI,GASHARI,RUGOBAGOBA,MUSONGATI,E.P MUSONGATI,Primary,Ministry of education,2015
-2.122027778,29.517444445,1070,WEST,KARONGI,GASHARI,MUSASA,MUSASA,E.P KADUHA,Primary,Ministry of education,2015
-2.237972222,29.369444444,1071,WEST,KARONGI,TWUMBA,MUREHE,RUHATI,MUKUNGU ADPER,Primary,Ministry of education,2015
-2.223972222,29.401083334,1072,WEST,KARONGI,TWUMBA,KAVUMU,GASHARU,E.P NYARUTAGARA,Primary,Ministry of education,2015
-2.213333333,29.327861111,1073,WEST,KARONGI,TWUMBA,GITABURA,MATABA,GITABURA,Primary,Ministry of education,2015
-2.23625,29.317,1074,WEST,KARONGI,TWUMBA,GITABURA,NYARUBUYE,E.P NYARUBUYE,Primary,Ministry of education,2015
